,동이름,건물이름,도로주소,주용도,기타용도,건축면적,대지면적
18649,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18650,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18651,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18652,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18653,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18654,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18655,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18656,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18657,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18658,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18659,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18660,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18661,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18662,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18663,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18664,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18665,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18666,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18667,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18668,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18669,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18670,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18671,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18672,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18673,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18674,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18675,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18676,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18677,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18678,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18679,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18680,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18681,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18682,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18683,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18684,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18685,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18686,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18687,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18688,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18689,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18690,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18691,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18692,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18693,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18694,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18695,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18696,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18697,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18698,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18699,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18700,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18701,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18702,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18703,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18704,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18705,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18706,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18707,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18708,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18709,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18710,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18711,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18712,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18713,자양동,자양 호반써밋,서울특별시 광진구 능동로,제2종근린생활시설,근린생활시설,1832.146,2052.6827355736154
18714,중곡동,해든집4,서울특별시 광진구 능동로41길,공동주택,공동주택(다세대주택),133.76,224.5
18715,구의동,,서울특별시 광진구 자양로42길,공동주택,연립주택,251.01,418.62
18716,구의동,,서울특별시 광진구 자양로42길,공동주택,연립주택,251.01,418.62
18717,광장동,,서울특별시 광진구 아차산로69길,공동주택,다세대주택(10세대),92.97,249.03
18718,광장동,,서울특별시 광진구 아차산로69길,공동주택,다세대주택(10세대),92.97,249.03
18719,광장동,,서울특별시 광진구 아차산로69길,공동주택,다세대주택(10세대),92.97,249.03
18720,광장동,,서울특별시 광진구 아차산로69길,공동주택,다세대주택(10세대),92.97,249.03
18721,구의동,,서울특별시 광진구 아차산로61길,공동주택,공동주택(다세대주택),189.24,325.0
18722,구의동,,서울특별시 광진구 아차산로61길,공동주택,공동주택(다세대주택),189.24,325.0
18723,자양동,,서울특별시 광진구 뚝섬로56길,공동주택,"근린생활시설,다세대주택",117.64,198.8
18724,자양동,,서울특별시 광진구 뚝섬로56길,공동주택,"근린생활시설,다세대주택",117.64,198.8
18725,구의동,퓨젼빌,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),193.76,408.6
18726,구의동,한양에버빌,서울특별시 광진구 광나루로35길,공동주택,도시형생활주택단지형다세대(8세대),176.85,353.77
18727,구의동,한양에버빌,서울특별시 광진구 광나루로35길,공동주택,도시형생활주택단지형다세대(8세대),176.85,353.77
18728,구의동,한양에버빌,서울특별시 광진구 광나루로35길,공동주택,도시형생활주택단지형다세대(8세대),176.85,353.77
18729,구의동,한양에버빌,서울특별시 광진구 광나루로35길,공동주택,도시형생활주택단지형다세대(8세대),176.85,353.77
18730,구의동,한양에버빌,서울특별시 광진구 광나루로35길,공동주택,도시형생활주택단지형다세대(8세대),176.85,353.77
18731,구의동,한양에버빌,서울특별시 광진구 광나루로35길,공동주택,도시형생활주택단지형다세대(8세대),176.85,353.77
18732,구의동,한양에버빌,서울특별시 광진구 광나루로35길,공동주택,도시형생활주택단지형다세대(8세대),176.85,353.77
18733,구의동,한양에버빌,서울특별시 광진구 광나루로35길,공동주택,도시형생활주택단지형다세대(8세대),176.85,353.77
18734,자양동,,서울특별시 광진구 뚝섬로48길,공동주택,도시형생활주택단지형다세대(8세대),160.94,268.7
18735,자양동,,서울특별시 광진구 뚝섬로48길,공동주택,도시형생활주택단지형다세대(8세대),160.94,268.7
18736,자양동,,서울특별시 광진구 뚝섬로48길,공동주택,도시형생활주택단지형다세대(8세대),160.94,268.7
18737,자양동,,서울특별시 광진구 뚝섬로48길,공동주택,도시형생활주택단지형다세대(8세대),160.94,268.7
18738,자양동,,서울특별시 광진구 뚝섬로48길,공동주택,도시형생활주택단지형다세대(8세대),160.94,268.7
18739,자양동,,서울특별시 광진구 뚝섬로48길,공동주택,도시형생활주택단지형다세대(8세대),160.94,268.7
18740,자양동,,서울특별시 광진구 뚝섬로48길,공동주택,도시형생활주택단지형다세대(8세대),160.94,268.7
18741,자양동,,서울특별시 광진구 뚝섬로48길,공동주택,도시형생활주택단지형다세대(8세대),160.94,268.7
18742,중곡동,,서울특별시 광진구 긴고랑로10길,공동주택,다세대주택,81.36,142.05
18743,중곡동,,서울특별시 광진구 긴고랑로10길,공동주택,다세대주택,81.36,142.05
18744,중곡동,,서울특별시 광진구 긴고랑로10길,공동주택,다세대주택,81.36,142.05
18745,중곡동,,서울특별시 광진구 긴고랑로10길,공동주택,다세대주택,81.36,142.05
18746,자양동,한양에버빌,서울특별시 광진구 뚝섬로,공동주택,"다세대주택(7세대), 근린생활시설",83.97,145.9
18747,자양동,한양에버빌,서울특별시 광진구 뚝섬로,공동주택,"다세대주택(7세대), 근린생활시설",83.97,145.9
18748,자양동,한양에버빌,서울특별시 광진구 뚝섬로,공동주택,"다세대주택(7세대), 근린생활시설",83.97,145.9
18749,자양동,한양에버빌,서울특별시 광진구 뚝섬로,공동주택,"다세대주택(7세대), 근린생활시설",83.97,145.9
18750,자양동,한양에버빌,서울특별시 광진구 뚝섬로,공동주택,"다세대주택(7세대), 근린생활시설",83.97,145.9
18751,자양동,한양에버빌,서울특별시 광진구 뚝섬로,공동주택,"다세대주택(7세대), 근린생활시설",83.97,145.9
18752,자양동,한양에버빌,서울특별시 광진구 뚝섬로,공동주택,"다세대주택(7세대), 근린생활시설",83.97,145.9
18753,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18754,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18755,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18756,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18757,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18758,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18759,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18760,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18761,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18762,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18763,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18764,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18765,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18766,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18767,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18768,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18769,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18770,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18771,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18772,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18773,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18774,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18775,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18776,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18777,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18778,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18779,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18780,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18781,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18782,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18783,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18784,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18785,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18786,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18787,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18788,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18789,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18790,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18791,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18792,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18793,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18794,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18795,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18796,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18797,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18798,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18799,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18800,구의동,e편한세상 광진 그랜드파크,서울특별시 광진구 광나루로,공동주택,아파트-48세대,705.518,3083.393083061937
18801,구의동,K아트빌,서울특별시 광진구 자양로32길,공동주택,"도시형생활주택단지형다세대(8세대),근린생활시설(2호)",164.38,274.0
18802,구의동,K아트빌,서울특별시 광진구 자양로32길,공동주택,"도시형생활주택단지형다세대(8세대),근린생활시설(2호)",164.38,274.0
18803,구의동,K아트빌,서울특별시 광진구 자양로32길,공동주택,"도시형생활주택단지형다세대(8세대),근린생활시설(2호)",164.38,274.0
18804,구의동,K아트빌,서울특별시 광진구 자양로32길,공동주택,"도시형생활주택단지형다세대(8세대),근린생활시설(2호)",164.38,274.0
18805,구의동,K아트빌,서울특별시 광진구 자양로32길,공동주택,"도시형생활주택단지형다세대(8세대),근린생활시설(2호)",164.38,274.0
18806,구의동,K아트빌,서울특별시 광진구 자양로32길,공동주택,"도시형생활주택단지형다세대(8세대),근린생활시설(2호)",164.38,274.0
18807,구의동,K아트빌,서울특별시 광진구 자양로32길,공동주택,"도시형생활주택단지형다세대(8세대),근린생활시설(2호)",164.38,274.0
18808,구의동,K아트빌,서울특별시 광진구 자양로32길,공동주택,"도시형생활주택단지형다세대(8세대),근린생활시설(2호)",164.38,274.0
18809,구의동,K아트빌,서울특별시 광진구 자양로32길,공동주택,"도시형생활주택단지형다세대(8세대),근린생활시설(2호)",164.38,274.0
18810,구의동,K아트빌,서울특별시 광진구 자양로32길,공동주택,"도시형생활주택단지형다세대(8세대),근린생활시설(2호)",164.38,274.0
18811,광장동,,서울특별시 광진구 광장로,공동주택,공동주택,434.4,923.9738605137871
18812,광장동,,서울특별시 광진구 광장로,공동주택,공동주택,434.4,923.9738605137871
18813,광장동,,서울특별시 광진구 광장로,공동주택,공동주택,434.4,923.9738605137871
18814,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18815,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18816,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18817,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18818,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18819,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18820,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18821,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18822,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18823,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18824,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18825,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18826,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18827,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18828,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18829,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18830,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18831,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18832,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18833,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18834,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18835,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18836,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18837,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18838,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18839,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18840,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18841,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18842,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18843,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18844,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18845,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18846,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18847,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18848,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18849,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18850,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18851,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18852,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18853,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18854,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18855,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18856,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18857,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18858,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18859,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18860,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18861,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18862,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18863,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18864,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18865,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18866,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18867,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18868,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18869,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18870,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18871,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18872,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18873,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18874,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18875,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18876,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18877,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18878,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18879,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18880,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18881,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18882,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
18883,광장동,광장현대3단지아파트,서울특별시 광진구 아차산로70길,공동주택,아파트,825.68,13685.138221766669
