행정동_명칭,행정동_ID,승객_수,승객_수_00시,승객_수_01시,승객_수_02시,승객_수_03시,승객_수_04시,승객_수_05시,승객_수_06시,승객_수_07시,승객_수_08시,승객_수_09시,승객_수_10시,승객_수_11시,승객_수_12시,승객_수_13시,승객_수_14시,승객_수_15시,승객_수_16시,승객_수_17시,승객_수_18시,승객_수_19시,승객_수_20시,승객_수_21시,승객_수_22시,승객_수_23시
합정동,405520752,2283201.0,38013.0,9391.0,8858.0,7217.0,9710.0,19639.0,30091.0,63837.0,121775.0,104309.0,84433.0,93323.0,111958.0,127255.0,128829.0,141474.0,152035.0,162024.0,206344.0,170397.0,133783.0,145497.0,127932.0,85077.0
행당1동,401876384,14465722.0,82292.0,6530.0,4580.0,2468.0,23124.0,170477.0,277264.0,732848.0,1217233.0,768895.0,551128.0,576602.0,669853.0,720375.0,731381.0,831528.0,972460.0,1089579.0,1211947.0,888484.0,798055.0,905662.0,811194.0,421763.0
행당2동,401876748,4399100.0,7082.0,159.0,7.0,0.0,26382.0,93458.0,184762.0,469881.0,619998.0,335965.0,242655.0,221434.0,234977.0,227234.0,207504.0,227019.0,229415.0,238030.0,247020.0,174793.0,132918.0,123106.0,107507.0,47794.0
행운동,408064748,5390685.0,37163.0,4099.0,3267.0,2666.0,10311.0,59807.0,100178.0,228264.0,299590.0,232323.0,220035.0,231299.0,260842.0,270249.0,281215.0,329415.0,374842.0,393689.0,484859.0,415065.0,334193.0,340285.0,303465.0,173564.0
혜화동,400790572,5521557.0,57869.0,13058.0,3534.0,1517.0,25668.0,64194.0,125381.0,253839.0,348277.0,267215.0,222220.0,236230.0,271822.0,291855.0,303000.0,348386.0,377972.0,409178.0,386627.0,301638.0,306538.0,373648.0,349474.0,182417.0
홍은1동,405156024,2418420.0,12873.0,1476.0,183.0,334.0,2951.0,29936.0,91329.0,208261.0,206442.0,143684.0,136015.0,128057.0,136299.0,138441.0,139534.0,148430.0,164877.0,163070.0,165775.0,120102.0,90220.0,85590.0,67727.0,36814.0
홍은2동,405156752,6876787.0,13243.0,1532.0,716.0,709.0,36560.0,124982.0,244610.0,575682.0,661858.0,473777.0,381083.0,370263.0,392365.0,389215.0,411759.0,490573.0,551797.0,476143.0,398535.0,263431.0,202709.0,191037.0,157968.0,66240.0
홍제1동,405154568,12856212.0,12553.0,3060.0,2828.0,2312.0,50634.0,214903.0,514380.0,1294270.0,1472579.0,974964.0,748737.0,704387.0,751725.0,707155.0,670300.0,688595.0,761705.0,796080.0,823071.0,534222.0,397580.0,347991.0,260113.0,122068.0
홍제2동,405155660,1948799.0,25480.0,3537.0,677.0,614.0,443.0,15871.0,31512.0,81458.0,103606.0,88618.0,86258.0,89556.0,99823.0,106730.0,113531.0,127863.0,144420.0,150259.0,169088.0,137964.0,109610.0,106147.0,89112.0,66622.0
홍제3동,405155296,3258893.0,5752.0,111.0,0.0,0.0,15382.0,43615.0,117880.0,257201.0,268901.0,204016.0,180903.0,179882.0,187451.0,185574.0,185342.0,193891.0,216606.0,216802.0,235785.0,182999.0,132517.0,118178.0,101475.0,28630.0
화곡1동,406250572,24771328.0,44091.0,6295.0,2855.0,5953.0,85416.0,669690.0,1175541.0,3269257.0,4083588.0,2117618.0,1337725.0,1204400.0,1258928.0,1205921.0,1050177.0,1033018.0,1136663.0,1182443.0,1240353.0,848286.0,619589.0,553409.0,440161.0,199951.0
화곡2동,406244748,1622771.0,1457.0,32.0,0.0,0.0,21943.0,47052.0,87095.0,208234.0,219247.0,142165.0,99804.0,84573.0,88889.0,90146.0,78670.0,72969.0,75772.0,79719.0,78185.0,51081.0,35507.0,29311.0,21761.0,9159.0
화곡3동,406245112,1425640.0,14063.0,1800.0,644.0,922.0,3715.0,10175.0,24190.0,49346.0,67852.0,52309.0,51979.0,57436.0,68039.0,72317.0,76784.0,92657.0,107825.0,106605.0,136779.0,125033.0,86439.0,90802.0,85639.0,42290.0
화곡4동,406245476,1760106.0,4785.0,823.0,354.0,221.0,13135.0,36023.0,70683.0,178210.0,205483.0,122225.0,89089.0,88733.0,97343.0,98941.0,90582.0,103261.0,112311.0,103338.0,101340.0,75683.0,59344.0,50009.0,40264.0,17926.0
화곡6동,406246204,4825927.0,19655.0,3417.0,2781.0,2183.0,47538.0,73935.0,163816.0,396829.0,463065.0,333054.0,262916.0,260804.0,271649.0,272971.0,259247.0,265768.0,307308.0,310850.0,348687.0,203704.0,169705.0,176850.0,143744.0,65451.0
화곡8동,406246932,2845792.0,11881.0,1461.0,1078.0,1075.0,26151.0,39574.0,75216.0,157467.0,172171.0,138965.0,113701.0,115948.0,130428.0,136877.0,135044.0,158675.0,175803.0,202261.0,256015.0,234037.0,169647.0,161891.0,144426.0,86000.0
화곡본동,406244020,2982363.0,7104.0,470.0,404.0,548.0,35782.0,57343.0,101733.0,250434.0,300668.0,198016.0,151908.0,145431.0,151536.0,155450.0,147063.0,154206.0,165294.0,180608.0,215022.0,181529.0,125351.0,113033.0,96201.0,47229.0
화양동,402239292,20082492.0,147686.0,29592.0,20213.0,13979.0,20304.0,256239.0,364609.0,854847.0,1482644.0,1051109.0,706027.0,716742.0,833082.0,921292.0,981300.0,1121474.0,1299129.0,1539249.0,1678532.0,1287593.0,1325049.0,1434797.0,1275234.0,721770.0
황학동,401152388,1249435.0,6274.0,1523.0,1343.0,942.0,8348.0,23928.0,39028.0,72424.0,107204.0,91798.0,72000.0,67137.0,74167.0,77825.0,77581.0,77561.0,79789.0,77066.0,77042.0,62501.0,50319.0,47355.0,36980.0,19300.0
회기동,402609844,2247383.0,10633.0,3134.0,838.0,889.0,7802.0,15492.0,28877.0,83340.0,132118.0,117257.0,130884.0,143243.0,132590.0,127686.0,163542.0,199289.0,213984.0,230483.0,137961.0,91190.0,84390.0,91105.0,75121.0,25535.0
회현동,401147656,41263512.0,166786.0,42334.0,12129.0,11125.0,38487.0,313958.0,418840.0,1151125.0,1887424.0,1472404.0,1489270.0,1900856.0,2192547.0,2361129.0,2305894.0,2861414.0,3338833.0,4514083.0,5661603.0,2866535.0,2185937.0,2029527.0,1378815.0,662457.0
효창동,401513112,4184013.0,6424.0,594.0,279.0,291.0,3518.0,47827.0,110720.0,314942.0,498060.0,318753.0,225960.0,204496.0,215066.0,224545.0,201199.0,213840.0,255450.0,303371.0,434821.0,199797.0,138444.0,124617.0,94655.0,46344.0
후암동,401510564,1912898.0,1518.0,333.0,0.0,0.0,2.0,28409.0,58035.0,153032.0,212751.0,143314.0,105507.0,101445.0,113498.0,107305.0,110260.0,119416.0,132674.0,135728.0,121436.0,82971.0,67620.0,62137.0,40339.0,15168.0
휘경1동,402610208,9645480.0,15880.0,3062.0,1318.0,880.0,16888.0,123217.0,249866.0,722696.0,1086631.0,664811.0,516747.0,494959.0,539066.0,555853.0,533376.0,577108.0,633093.0,723423.0,662142.0,432246.0,329256.0,338500.0,286312.0,138150.0
휘경2동,402610572,3850133.0,26231.0,6555.0,2099.0,1540.0,31847.0,69225.0,120205.0,262485.0,335780.0,240976.0,211539.0,211216.0,220979.0,207735.0,212710.0,248810.0,273337.0,272456.0,264150.0,179318.0,140454.0,134849.0,111260.0,64377.0
흑석동,407705844,8641691.0,30693.0,1124.0,1.0,0.0,4201.0,107646.0,226418.0,568544.0,671680.0,471309.0,429443.0,439130.0,469698.0,468372.0,505317.0,570404.0,665338.0,720456.0,648445.0,427255.0,358323.0,358383.0,326192.0,173319.0
