,구별,동별,연도,평균교통량
611,은평구,신사1동,2019,1049.5830413099234
612,은평구,신사2동,2019,1049.5830413099234
613,은평구,증산동,2019,1419.0937316930288
614,은평구,수색동,2019,922.920470505618
615,은평구,진관동,2019,1049.5830413099234
616,서대문구,천연동,2019,1327.1959598441908
617,서대문구,북아현동,2019,1327.1959598441908
618,서대문구,충현동,2019,1327.1959598441908
619,서대문구,신촌동,2019,1371.9324792243767
620,서대문구,연희동,2019,1191.3524224688604
621,서대문구,홍제1동,2019,1327.1959598441908
622,서대문구,홍제3동,2019,1327.1959598441908
623,서대문구,홍제2동,2019,1327.1959598441908
624,서대문구,홍은1동,2019,1327.1959598441908
625,서대문구,홍은2동,2019,1418.3029778393352
626,서대문구,남가좌1동,2019,1327.1959598441908
627,서대문구,남가좌2동,2019,1327.1959598441908
628,서대문구,북가좌1동,2019,1327.1959598441908
629,서대문구,북가좌2동,2019,1327.1959598441908
630,마포구,아현동,2019,3348.5271816340337
631,마포구,공덕동,2019,3348.5271816340337
632,마포구,도화동,2019,3348.5271816340337
633,마포구,용강동,2019,3348.5271816340337
634,마포구,대흥동,2019,3348.5271816340337
635,마포구,염리동,2019,3348.5271816340337
636,마포구,신수동,2019,3348.5271816340337
637,마포구,서강동,2019,3348.5271816340337
638,마포구,서교동,2019,3348.5271816340337
639,마포구,합정동,2019,2895.921219018715
640,마포구,망원1동,2019,3342.2771053958645
641,마포구,망원2동,2019,3348.5271816340337
642,마포구,연남동,2019,3348.5271816340337
643,마포구,성산1동,2019,3348.5271816340337
644,마포구,성산2동,2019,3348.5271816340337
645,마포구,상암동,2019,3807.383220487522
646,양천구,목1동,2019,2008.532296946994
647,양천구,목2동,2019,2008.532296946994
648,양천구,목3동,2019,2008.532296946994
649,양천구,목4동,2019,2008.532296946994
650,양천구,목5동,2019,2008.532296946994
651,양천구,신월1동,2019,2008.532296946994
652,양천구,신월2동,2019,2008.532296946994
653,양천구,신월3동,2019,762.4770948434622
654,양천구,신월4동,2019,2245.089073129252
655,양천구,신월5동,2019,1474.9989316239316
656,양천구,신월6동,2019,2008.532296946994
657,양천구,신월7동,2019,3551.5640881913305
658,양천구,신정1동,2019,2008.532296946994
659,양천구,신정2동,2019,2008.532296946994
660,양천구,신정3동,2019,2008.532296946994
661,양천구,신정4동,2019,2008.532296946994
662,양천구,신정6동,2019,2008.532296946994
663,양천구,신정7동,2019,2008.532296946994
664,강서구,염창동,2019,1290.2413348319124
665,강서구,등촌1동,2019,1290.2413348319124
666,강서구,등촌2동,2019,1290.2413348319124
667,강서구,등촌3동,2019,1290.2413348319124
668,강서구,화곡1동,2019,1290.2413348319124
669,강서구,화곡2동,2019,1290.2413348319124
670,강서구,화곡3동,2019,1290.2413348319124
671,강서구,화곡4동,2019,1290.2413348319124
672,강서구,화곡본동,2019,1290.2413348319124
673,강서구,화곡6동,2019,1290.2413348319124
674,강서구,화곡8동,2019,815.0281422651934
675,강서구,가양1동,2019,1290.2413348319124
676,강서구,가양2동,2019,1290.2413348319124
677,강서구,가양3동,2019,1290.2413348319124
678,강서구,발산1동,2019,1056.6203703703702
679,강서구,우장산동,2019,1290.2413348319124
680,강서구,공항동,2019,507.09398148148153
681,강서구,방화1동,2019,1290.2413348319124
682,강서구,방화2동,2019,2782.2228452106046
683,강서구,방화3동,2019,1290.2413348319124
684,구로구,신도림동,2019,1073.8639396067415
685,구로구,구로1동,2019,797.8643702767523
686,구로구,구로2동,2019,797.8643702767523
687,구로구,구로3동,2019,797.8643702767523
688,구로구,구로4동,2019,797.8643702767523
689,구로구,구로5동,2019,797.8643702767523
690,구로구,가리봉동,2019,797.8643702767523
691,구로구,고척1동,2019,797.8643702767523
692,구로구,고척2동,2019,797.8643702767523
693,구로구,개봉1동,2019,1040.4026019690575
694,구로구,개봉2동,2019,797.8643702767523
695,구로구,개봉3동,2019,560.3060344827586
696,구로구,오류1동,2019,797.8643702767523
697,구로구,오류2동,2019,411.4359984890456
698,구로구,수궁동,2019,797.8643702767523
699,금천구,가산동,2019,1299.9031897038085
700,금천구,독산1동,2019,1397.194798067089
701,금천구,독산2동,2019,1501.1528661503353
702,금천구,독산3동,2019,1501.1528661503353
703,금천구,독산4동,2019,1501.1528661503353
704,금천구,시흥1동,2019,1501.1528661503353
705,금천구,시흥2동,2019,1547.3919362400377
706,금천구,시흥3동,2019,1760.121540590406
707,금천구,시흥4동,2019,1501.1528661503353
708,금천구,시흥5동,2019,1501.1528661503353
709,영등포구,영등포본동,2019,1422.6394908769403
710,영등포구,영등포동,2019,1560.1258925602303
711,영등포구,여의동,2019,1532.3225745966472
712,영등포구,당산1동,2019,1422.6394908769403
713,영등포구,당산2동,2019,1268.9928847081526
714,영등포구,도림동,2019,1422.6394908769403
715,영등포구,문래동,2019,1422.6394908769403
716,영등포구,양평1동,2019,1198.197079870729
717,영등포구,양평2동,2019,1422.6394908769403
718,영등포구,신길1동,2019,1422.6394908769403
719,영등포구,신길3동,2019,1422.6394908769403
720,영등포구,신길4동,2019,1422.6394908769403
721,영등포구,신길5동,2019,1422.6394908769403
722,영등포구,신길6동,2019,1422.6394908769403
723,영등포구,신길7동,2019,1422.6394908769403
724,영등포구,대림1동,2019,1422.6394908769403
725,영등포구,대림2동,2019,1553.5590226489412
726,영등포구,대림3동,2019,1422.6394908769403
727,동작구,노량진1동,2019,1529.687180381218
728,동작구,노량진2동,2019,3361.690040807893
729,동작구,상도1동,2019,3361.690040807893
730,동작구,상도2동,2019,3361.690040807893
731,동작구,상도3동,2019,3361.690040807893
732,동작구,상도4동,2019,3361.690040807893
733,동작구,흑석동,2019,3361.690040807893
734,동작구,사당1동,2019,3361.690040807893
735,동작구,사당2동,2019,5193.692901234568
736,동작구,사당3동,2019,3361.690040807893
737,동작구,사당4동,2019,3361.690040807893
738,동작구,사당5동,2019,3361.690040807893
739,동작구,대방동,2019,3361.690040807893
740,동작구,신대방1동,2019,3361.690040807893
741,동작구,신대방2동,2019,3361.690040807893
742,관악구,보라매동,2019,1182.5524407410269
743,관악구,청림동,2019,1182.5524407410269
744,관악구,성현동,2019,1182.5524407410269
745,관악구,행운동,2019,2020.1937432138975
746,관악구,낙성대동,2019,1182.5524407410269
747,관악구,청룡동,2019,1182.5524407410269
748,관악구,은천동,2019,1182.5524407410269
749,관악구,중앙동,2019,1182.5524407410269
750,관악구,인헌동,2019,1182.5524407410269
751,관악구,남현동,2019,1182.5524407410269
752,관악구,서원동,2019,1182.5524407410269
753,관악구,신원동,2019,1182.5524407410269
754,관악구,서림동,2019,1182.5524407410269
755,강남구,신사동,2019,4161.535697057405
756,관악구,신림동,2019,344.91113826815644
757,관악구,난향동,2019,1182.5524407410269
758,관악구,조원동,2019,1182.5524407410269
759,관악구,대학동,2019,1182.5524407410269
760,관악구,삼성동,2019,1182.5524407410269
761,관악구,미성동,2019,1182.5524407410269
762,관악구,난곡동,2019,1182.5524407410269
763,강남구,신사동,2019,4161.535697057405
764,강남구,논현1동,2019,1500.9610366713682
765,강남구,논현2동,2019,2008.1567704420304
766,강남구,압구정동,2019,2008.1567704420304
767,강남구,청담동,2019,2643.662695590327
768,강남구,삼성1동,2019,1457.2351892822026
769,강남구,삼성2동,2019,2008.1567704420304
770,강남구,대치1동,2019,2008.1567704420304
771,강남구,대치2동,2019,2008.1567704420304
772,강남구,대치4동,2019,2008.1567704420304
773,강남구,역삼1동,2019,1159.8301643192488
774,강남구,역삼2동,2019,2008.1567704420304
775,강남구,도곡1동,2019,2008.1567704420304
776,강남구,도곡2동,2019,1237.186735778841
777,강남구,개포1동,2019,2008.1567704420304
778,강남구,개포2동,2019,2008.1567704420304
779,강남구,개포4동,2019,2008.1567704420304
780,강남구,세곡동,2019,1054.5107409068496
781,강남구,일원본동,2019,2008.1567704420304
782,강남구,일원1동,2019,2034.8960687382296
783,강남구,일원2동,2019,2008.1567704420304
784,강남구,수서동,2019,2008.1567704420304
785,서초구,서초1동,2019,2115.186730476238
786,서초구,서초2동,2019,2115.186730476238
787,서초구,서초3동,2019,1503.6856913258523
788,서초구,서초4동,2019,2115.186730476238
789,서초구,잠원동,2019,2115.186730476238
790,서초구,반포본동,2019,2115.186730476238
791,서초구,반포1동,2019,2115.186730476238
792,서초구,반포2동,2019,2018.068241003788
793,서초구,반포3동,2019,436.28636363636366
794,서초구,반포4동,2019,1816.1753194888176
795,서초구,방배본동,2019,1832.5972222222224
796,서초구,방배1동,2019,2115.186730476238
797,서초구,방배2동,2019,1298.455081300813
798,서초구,방배3동,2019,1846.2444289693597
799,서초구,방배4동,2019,2115.186730476238
800,서초구,양재1동,2019,2115.186730476238
801,서초구,양재2동,2019,4043.871358643744
802,서초구,내곡동,2019,2115.186730476238
803,송파구,풍납1동,2019,1675.7228260869565
804,송파구,풍납2동,2019,1494.8087648810513
805,송파구,거여1동,2019,1494.8087648810513
806,송파구,거여2동,2019,1494.8087648810513
807,송파구,마천1동,2019,1494.8087648810513
808,송파구,마천2동,2019,1494.8087648810513
809,송파구,방이1동,2019,1494.8087648810513
810,송파구,방이2동,2019,1494.8087648810513
811,송파구,오륜동,2019,1494.8087648810513
812,송파구,오금동,2019,1494.8087648810513
813,송파구,송파1동,2019,1494.8087648810513
814,송파구,송파2동,2019,1597.4733844723385
815,송파구,석촌동,2019,1494.8087648810513
816,송파구,삼전동,2019,1494.8087648810513
817,송파구,가락본동,2019,1494.8087648810513
818,송파구,가락1동,2019,1494.8087648810513
819,송파구,가락2동,2019,1494.8087648810513
820,송파구,문정1동,2019,1494.8087648810513
821,송파구,문정2동,2019,1753.8147779135516
822,송파구,장지동,2019,1494.8087648810513
823,송파구,위례동,2019,1494.8087648810513
824,송파구,잠실본동,2019,1494.8087648810513
825,송파구,잠실2동,2019,1494.8087648810513
826,송파구,잠실3동,2019,1494.8087648810513
827,송파구,잠실4동,2019,1494.8087648810513
828,송파구,잠실6동,2019,1676.864166060615
829,송파구,잠실7동,2019,770.1686698717949
830,강동구,강일동,2019,2035.9121531774588
831,강동구,상일동,2019,2035.9121531774588
832,강동구,명일1동,2019,2035.9121531774588
833,강동구,명일2동,2019,2035.9121531774588
834,강동구,고덕1동,2019,2035.9121531774588
835,강동구,고덕2동,2019,4127.817653673164
836,강동구,암사1동,2019,2035.9121531774588
837,강동구,암사2동,2019,2035.9121531774588
838,강동구,암사3동,2019,2035.9121531774588
839,강동구,천호1동,2019,2035.9121531774588
840,강동구,천호2동,2019,326.9491556534508
841,강동구,천호3동,2019,2035.9121531774588
842,강동구,성내1동,2019,2035.9121531774588
843,강동구,성내2동,2019,2035.9121531774588
844,강동구,성내3동,2019,2035.9121531774588
845,강동구,길동,2019,2035.9121531774588
846,강동구,둔촌1동,2019,2035.9121531774588
847,강동구,둔촌2동,2019,2035.9121531774588
848,종로구,청운효자동,2020,568.0508875057631
849,종로구,사직동,2020,906.801231884058
850,종로구,삼청동,2020,895.264769666301
851,종로구,부암동,2020,895.264769666301
852,종로구,평창동,2020,847.2462297091146
853,종로구,무악동,2020,895.264769666301
854,종로구,교남동,2020,1344.513345410628
855,종로구,가회동,2020,895.264769666301
856,종로구,종로1.2.3.4가동,2020,958.7258691182564
857,종로구,종로5.6가동,2020,895.264769666301
858,종로구,이화동,2020,732.0843277645187
859,종로구,혜화동,2020,771.4353938979964
860,종로구,창신1동,2020,895.264769666301
861,종로구,창신2동,2020,895.264769666301
862,종로구,창신3동,2020,895.264769666301
863,종로구,숭인1동,2020,895.264769666301
864,종로구,숭인2동,2020,1033.2608720400729
865,중구,소공동,2020,862.7282794909447
866,중구,회현동,2020,457.1854157465005
867,중구,명동,2020,939.8655733471076
868,중구,필동,2020,881.0706500768116
869,중구,장충동,2020,945.7906359746772
870,중구,광희동,2020,881.0706500768116
871,중구,을지로동,2020,881.0706500768116
872,중구,신당동,2020,881.0706500768116
873,중구,다산동,2020,881.0706500768116
874,중구,약수동,2020,1216.853085154827
875,중구,청구동,2020,881.0706500768116
876,중구,신당5동,2020,881.0706500768116
877,중구,동화동,2020,881.0706500768116
878,중구,황학동,2020,864.0009107468123
879,중구,중림동,2020,881.0706500768116
880,용산구,후암동,2020,1275.0276056708435
881,용산구,용산2가동,2020,643.7534133709981
882,용산구,남영동,2020,1275.0276056708435
883,용산구,청파동,2020,1275.0276056708435
884,용산구,원효로1동,2020,1275.0276056708435
885,용산구,원효로2동,2020,1275.0276056708435
886,용산구,효창동,2020,1275.0276056708435
887,용산구,용문동,2020,1275.0276056708435
888,용산구,한강로동,2020,1275.0276056708435
889,용산구,이촌1동,2020,2575.508214683677
890,용산구,이촌2동,2020,1275.0276056708435
891,용산구,이태원1동,2020,1275.0276056708435
892,용산구,이태원2동,2020,392.76681286549706
893,용산구,한남동,2020,1488.081981763202
894,용산구,서빙고동,2020,1275.0276056708435
895,용산구,보광동,2020,1275.0276056708435
896,성동구,왕십리2동,2020,1570.3825471390712
897,성동구,왕십리도선동,2020,1570.3825471390712
898,성동구,마장동,2020,1570.3825471390712
899,성동구,사근동,2020,1570.3825471390712
900,성동구,행당1동,2020,1570.3825471390712
901,성동구,행당2동,2020,1570.3825471390712
902,성동구,응봉동,2020,1570.3825471390712
903,성동구,금호1가동,2020,1570.3825471390712
904,성동구,금호2.3가동,2020,1570.3825471390712
905,성동구,금호4가동,2020,1570.3825471390712
906,성동구,옥수동,2020,1764.1160629840372
907,성동구,성수1가1동,2020,1570.3825471390712
908,성동구,성수1가2동,2020,1570.3825471390712
909,성동구,성수2가1동,2020,1570.3825471390712
910,성동구,성수2가3동,2020,1570.3825471390712
911,성동구,송정동,2020,1339.2278130885122
912,성동구,용답동,2020,1607.8037653446647
913,광진구,화양동,2020,1496.2288510101012
914,광진구,군자동,2020,1496.2288510101012
915,광진구,중곡1동,2020,1496.2288510101012
916,광진구,중곡2동,2020,1496.2288510101012
917,광진구,중곡3동,2020,1496.2288510101012
918,광진구,중곡4동,2020,1496.2288510101012
919,광진구,능동,2020,1496.2288510101012
920,광진구,광장동,2020,552.7856404958678
921,광진구,자양1동,2020,1496.2288510101012
922,광진구,자양2동,2020,1496.2288510101012
923,광진구,자양3동,2020,1496.2288510101012
924,광진구,자양4동,2020,1496.2288510101012
925,광진구,구의1동,2020,1496.2288510101012
926,광진구,구의2동,2020,1496.2288510101012
927,광진구,구의3동,2020,1496.2288510101012
928,동대문구,용신동,2020,2866.8822362278247
929,동대문구,제기동,2020,2866.8822362278247
930,동대문구,전농1동,2020,2866.8822362278247
931,동대문구,전농2동,2020,2866.8822362278247
932,동대문구,답십리1동,2020,2866.8822362278247
933,동대문구,답십리2동,2020,2866.8822362278247
934,동대문구,장안1동,2020,2866.8822362278247
935,동대문구,장안2동,2020,2866.8822362278247
936,동대문구,청량리동,2020,2866.8822362278247
937,동대문구,회기동,2020,2866.8822362278247
938,동대문구,휘경1동,2020,2866.8822362278247
939,동대문구,휘경2동,2020,2866.8822362278247
940,동대문구,이문1동,2020,2866.8822362278247
941,동대문구,이문2동,2020,2866.8822362278247
942,중랑구,면목2동,2020,1673.872624952629
943,중랑구,면목4동,2020,1673.872624952629
944,중랑구,면목5동,2020,1673.872624952629
945,중랑구,면목본동,2020,1673.872624952629
946,중랑구,면목7동,2020,1673.872624952629
947,중랑구,면목3.8동,2020,1673.872624952629
948,중랑구,상봉1동,2020,1673.872624952629
949,중랑구,상봉2동,2020,1673.872624952629
950,중랑구,중화1동,2020,1673.872624952629
951,중랑구,중화2동,2020,1673.872624952629
952,중랑구,묵1동,2020,1673.872624952629
953,중랑구,묵2동,2020,1673.872624952629
954,중랑구,망우본동,2020,1673.872624952629
955,중랑구,망우3동,2020,1673.872624952629
956,중랑구,신내1동,2020,1673.872624952629
957,중랑구,신내2동,2020,1673.872624952629
958,성북구,성북동,2020,221.78394001831504
959,성북구,삼선동,2020,1564.455008526179
960,성북구,동선동,2020,1564.455008526179
961,성북구,돈암1동,2020,1140.3602285395764
962,성북구,돈암2동,2020,1564.455008526179
963,성북구,안암동,2020,1564.455008526179
964,성북구,보문동,2020,1564.455008526179
965,성북구,정릉1동,2020,1564.455008526179
966,성북구,정릉2동,2020,1564.455008526179
967,성북구,정릉3동,2020,2846.3724102209944
968,성북구,정릉4동,2020,1564.455008526179
969,성북구,길음1동,2020,1564.455008526179
970,성북구,길음2동,2020,1564.455008526179
971,성북구,종암동,2020,1564.455008526179
972,성북구,월곡1동,2020,1564.455008526179
973,성북구,월곡2동,2020,1409.5050683639793
974,성북구,장위1동,2020,1564.455008526179
975,성북구,장위2동,2020,2204.2533954880296
976,성북구,장위3동,2020,1564.455008526179
977,성북구,석관동,2020,1564.455008526179
978,강북구,삼양동,2020,1598.0797749821922
979,강북구,미아동,2020,1598.0797749821922
980,강북구,송중동,2020,1598.0797749821922
981,강북구,송천동,2020,1598.0797749821922
982,강북구,삼각산동,2020,1598.0797749821922
983,강북구,번1동,2020,1598.0797749821922
984,강북구,번2동,2020,1598.0797749821922
985,강북구,번3동,2020,1598.0797749821922
986,강북구,수유1동,2020,1598.0797749821922
987,강북구,수유2동,2020,1598.0797749821922
988,강북구,수유3동,2020,1598.0797749821922
989,강북구,우이동,2020,1598.0797749821922
990,강북구,인수동,2020,1598.0797749821922
991,도봉구,창1동,2020,970.4448428961748
992,도봉구,창2동,2020,899.1610883424407
993,도봉구,창3동,2020,970.4448428961748
994,도봉구,창4동,2020,970.4448428961748
995,도봉구,창5동,2020,970.4448428961748
996,도봉구,도봉1동,2020,1041.7285974499089
997,도봉구,도봉2동,2020,970.4448428961748
998,도봉구,쌍문1동,2020,970.4448428961748
999,도봉구,쌍문2동,2020,970.4448428961748
1000,도봉구,쌍문3동,2020,970.4448428961748
1001,도봉구,쌍문4동,2020,970.4448428961748
1002,도봉구,방학1동,2020,970.4448428961748
1003,도봉구,방학2동,2020,970.4448428961748
1004,도봉구,방학3동,2020,970.4448428961748
1005,노원구,월계1동,2020,1501.9234326136118
1006,노원구,월계2동,2020,1501.9234326136118
1007,노원구,월계3동,2020,2429.560054219708
1008,노원구,공릉1동,2020,1501.9234326136118
1009,노원구,공릉2동,2020,1169.431719987861
1010,노원구,하계1동,2020,1501.9234326136118
1011,노원구,하계2동,2020,1501.9234326136118
1012,노원구,중계본동,2020,1501.9234326136118
1013,노원구,중계1동,2020,1501.9234326136118
1014,노원구,중계4동,2020,1501.9234326136118
1015,노원구,중계2.3동,2020,1501.9234326136118
1016,노원구,상계1동,2020,1634.6124084249084
1017,노원구,상계2동,2020,1501.9234326136118
1018,노원구,상계3.4동,2020,1501.9234326136118
1019,노원구,상계5동,2020,1501.9234326136118
1020,노원구,상계6.7동,2020,774.0895478219696
1021,노원구,상계8동,2020,1501.9234326136118
1022,노원구,상계9동,2020,1501.9234326136118
1023,노원구,상계10동,2020,1501.9234326136118
1024,은평구,녹번동,2020,1045.9301908677023
1025,은평구,불광1동,2020,1045.9301908677023
1026,은평구,불광2동,2020,1045.9301908677023
1027,은평구,갈현1동,2020,1045.9301908677023
1028,은평구,갈현2동,2020,1045.9301908677023
1029,은평구,구산동,2020,827.4246357012751
1030,은평구,대조동,2020,1045.9301908677023
1031,은평구,응암1동,2020,1045.9301908677023
1032,은평구,응암2동,2020,1045.9301908677023
1033,은평구,응암3동,2020,1045.9301908677023
1034,은평구,역촌동,2020,1045.9301908677023
1035,은평구,신사1동,2020,1045.9301908677023
1036,은평구,신사2동,2020,1045.9301908677023
1037,은평구,증산동,2020,1361.2062801932368
1038,은평구,수색동,2020,949.1596567085952
1039,은평구,진관동,2020,1045.9301908677023
1040,서대문구,천연동,2020,1234.9658073836383
1041,서대문구,북아현동,2020,1234.9658073836383
1042,서대문구,충현동,2020,1234.9658073836383
1043,서대문구,신촌동,2020,1228.5364867941712
1044,서대문구,연희동,2020,1081.638863633318
1045,서대문구,홍제1동,2020,1234.9658073836383
1046,서대문구,홍제3동,2020,1234.9658073836383
1047,서대문구,홍제2동,2020,1234.9658073836383
1048,서대문구,홍은1동,2020,1234.9658073836383
1049,서대문구,홍은2동,2020,1394.7220717234263
1050,서대문구,남가좌1동,2020,1234.9658073836383
1051,서대문구,남가좌2동,2020,1234.9658073836383
1052,서대문구,북가좌1동,2020,1234.9658073836383
1053,서대문구,북가좌2동,2020,1234.9658073836383
1054,마포구,아현동,2020,3148.2123273672264
1055,마포구,공덕동,2020,3148.2123273672264
1056,마포구,도화동,2020,3148.2123273672264
1057,마포구,용강동,2020,3148.2123273672264
1058,마포구,대흥동,2020,3148.2123273672264
1059,마포구,염리동,2020,3148.2123273672264
1060,마포구,신수동,2020,3148.2123273672264
1061,마포구,서강동,2020,3148.2123273672264
1062,마포구,서교동,2020,3148.2123273672264
1063,마포구,합정동,2020,2840.918790174472
1064,마포구,망원1동,2020,3010.1856747230618
1065,마포구,망원2동,2020,3148.2123273672264
1066,마포구,연남동,2020,3148.2123273672264
1067,마포구,성산1동,2020,3148.2123273672264
1068,마포구,성산2동,2020,3148.2123273672264
1069,마포구,상암동,2020,3593.532517204146
1070,양천구,목1동,2020,1953.274881553104
1071,양천구,목2동,2020,1953.274881553104
1072,양천구,목3동,2020,1953.274881553104
1073,양천구,목4동,2020,1953.274881553104
1074,양천구,목5동,2020,1953.274881553104
1075,양천구,신월1동,2020,1953.274881553104
1076,양천구,신월2동,2020,1953.274881553104
1077,양천구,신월3동,2020,721.9196765816808
1078,양천구,신월4동,2020,2213.6319145114944
1079,양천구,신월5동,2020,1439.276172529313
1080,양천구,신월6동,2020,1953.274881553104
1081,양천구,신월7동,2020,3438.271762589928
1082,양천구,신정1동,2020,1953.274881553104
1083,양천구,신정2동,2020,1953.274881553104
1084,양천구,신정3동,2020,1953.274881553104
1085,양천구,신정4동,2020,1953.274881553104
1086,양천구,신정6동,2020,1953.274881553104
1087,양천구,신정7동,2020,1953.274881553104
1088,강서구,염창동,2020,1225.2878894990795
1089,강서구,등촌1동,2020,1225.2878894990795
1090,강서구,등촌2동,2020,1225.2878894990795
1091,강서구,등촌3동,2020,1225.2878894990795
1092,강서구,화곡1동,2020,1225.2878894990795
1093,강서구,화곡2동,2020,1225.2878894990795
1094,강서구,화곡3동,2020,1225.2878894990795
1095,강서구,화곡4동,2020,1225.2878894990795
1096,강서구,화곡본동,2020,1225.2878894990795
1097,강서구,화곡6동,2020,1225.2878894990795
1098,강서구,화곡8동,2020,774.3117349340866
1099,강서구,가양1동,2020,1225.2878894990795
1100,강서구,가양2동,2020,1225.2878894990795
1101,강서구,가양3동,2020,1225.2878894990795
1102,강서구,발산1동,2020,954.8357800805986
1103,강서구,우장산동,2020,1225.2878894990795
1104,강서구,공항동,2020,449.089519650655
1105,강서구,방화1동,2020,1225.2878894990795
1106,강서구,방화2동,2020,2722.9145233309773
1107,강서구,방화3동,2020,1225.2878894990795
1108,구로구,신도림동,2020,1014.7257045675414
1109,구로구,구로1동,2020,749.5075319997043
1110,구로구,구로2동,2020,749.5075319997043
1111,구로구,구로3동,2020,749.5075319997043
1112,구로구,구로4동,2020,749.5075319997043
1113,구로구,구로5동,2020,749.5075319997043
1114,구로구,가리봉동,2020,749.5075319997043
1115,구로구,고척1동,2020,749.5075319997043
1116,구로구,고척2동,2020,749.5075319997043
1117,구로구,개봉1동,2020,965.6755523535064
1118,구로구,개봉2동,2020,749.5075319997043
1119,구로구,개봉3동,2020,499.1208398335933
1120,구로구,오류1동,2020,749.5075319997043
1121,구로구,오류2동,2020,387.3952877429698
1122,구로구,수궁동,2020,749.5075319997043
1123,금천구,가산동,2020,1201.3268115500098
1124,금천구,독산1동,2020,1323.3582612925286
1125,금천구,독산2동,2020,1440.7656783176217
1126,금천구,독산3동,2020,1440.7656783176217
1127,금천구,독산4동,2020,1440.7656783176217
1128,금천구,시흥1동,2020,1440.7656783176217
1129,금천구,시흥2동,2020,1621.9653747672253
1130,금천구,시흥3동,2020,1616.4122656607226
1131,금천구,시흥4동,2020,1440.7656783176217
1132,금천구,시흥5동,2020,1440.7656783176217
1133,영등포구,영등포본동,2020,1296.7935244776256
1134,영등포구,영등포동,2020,1414.5032693452758
1135,영등포구,여의동,2020,1370.3612265654897
1136,영등포구,당산1동,2020,1296.7935244776256
1137,영등포구,당산2동,2020,1139.6907863849765
1138,영등포구,도림동,2020,1296.7935244776256
1139,영등포구,문래동,2020,1296.7935244776256
1140,영등포구,양평1동,2020,1127.2182084607543
1141,영등포구,양평2동,2020,1296.7935244776256
1142,영등포구,신길1동,2020,1296.7935244776256
1143,영등포구,신길3동,2020,1296.7935244776256
1144,영등포구,신길4동,2020,1296.7935244776256
1145,영등포구,신길5동,2020,1296.7935244776256
1146,영등포구,신길6동,2020,1296.7935244776256
1147,영등포구,신길7동,2020,1296.7935244776256
1148,영등포구,대림1동,2020,1296.7935244776256
1149,영등포구,대림2동,2020,1432.1941316316315
1150,영등포구,대림3동,2020,1296.7935244776256
1151,동작구,노량진1동,2020,1431.7939018798716
1152,동작구,노량진2동,2020,3183.427860138608
1153,동작구,상도1동,2020,3183.427860138608
1154,동작구,상도2동,2020,3183.427860138608
1155,동작구,상도3동,2020,3183.427860138608
1156,동작구,상도4동,2020,3183.427860138608
1157,동작구,흑석동,2020,3183.427860138608
1158,동작구,사당1동,2020,3183.427860138608
1159,동작구,사당2동,2020,4935.061818397345
1160,동작구,사당3동,2020,3183.427860138608
1161,동작구,사당4동,2020,3183.427860138608
1162,동작구,사당5동,2020,3183.427860138608
1163,동작구,대방동,2020,3183.427860138608
1164,동작구,신대방1동,2020,3183.427860138608
1165,동작구,신대방2동,2020,3183.427860138608
1166,관악구,보라매동,2020,1118.7459612750793
1167,관악구,청림동,2020,1118.7459612750793
1168,관악구,성현동,2020,1118.7459612750793
1169,관악구,행운동,2020,1915.5404094827584
1170,관악구,낙성대동,2020,1118.7459612750793
1171,관악구,청룡동,2020,1118.7459612750793
1172,관악구,은천동,2020,1118.7459612750793
1173,관악구,중앙동,2020,1118.7459612750793
1174,관악구,인헌동,2020,1118.7459612750793
1175,관악구,남현동,2020,1118.7459612750793
1176,관악구,서원동,2020,1118.7459612750793
1177,관악구,신원동,2020,1118.7459612750793
1178,관악구,서림동,2020,1118.7459612750793
1179,강남구,신사동,2020,3717.75176056338
1180,관악구,신림동,2020,321.9515130674003
1181,관악구,난향동,2020,1118.7459612750793
1182,관악구,조원동,2020,1118.7459612750793
1183,관악구,대학동,2020,1118.7459612750793
1184,관악구,삼성동,2020,1118.7459612750793
1185,관악구,미성동,2020,1118.7459612750793
1186,관악구,난곡동,2020,1118.7459612750793
1187,강남구,신사동,2020,3717.75176056338
1188,강남구,논현1동,2020,1370.2395539906104
1189,강남구,논현2동,2020,1865.1210659893068
1190,강남구,압구정동,2020,1865.1210659893068
1191,강남구,청담동,2020,2534.521351289134
1192,강남구,삼성1동,2020,1277.944885361552
1193,강남구,삼성2동,2020,1865.1210659893068
1194,강남구,대치1동,2020,1865.1210659893068
1195,강남구,대치2동,2020,1865.1210659893068
1196,강남구,대치4동,2020,1865.1210659893068
1197,강남구,역삼1동,2020,1068.2857060981205
1198,강남구,역삼2동,2020,1865.1210659893068
1199,강남구,도곡1동,2020,1865.1210659893068
1200,강남구,도곡2동,2020,1159.8090329835084
1201,강남구,개포1동,2020,1865.1210659893068
1202,강남구,개포2동,2020,1865.1210659893068
1203,강남구,개포4동,2020,1865.1210659893068
1204,강남구,세곡동,2020,1009.0597906959392
1205,강남구,일원본동,2020,1865.1210659893068
1206,강남구,일원1동,2020,1884.5801083591327
1207,강남구,일원2동,2020,1865.1210659893068
1208,강남구,수서동,2020,1865.1210659893068
1209,서초구,서초1동,2020,1992.3937451305983
1210,서초구,서초2동,2020,1992.3937451305983
1211,서초구,서초3동,2020,1459.942473635467
1212,서초구,서초4동,2020,1992.3937451305983
1213,서초구,잠원동,2020,1992.3937451305983
