"시점","동별(1)",동별(2),동별(3),인구 (명),면적 (㎢),인구밀도 (명/㎢)
"2022","합계",동작구,상도1동,46166,1.51,30574
"2022","합계",동작구,상도2동,27982,0.98,28553
"2022","합계",동작구,상도3동,24456,0.60,40760
"2022","합계",동작구,상도4동,28564,0.75,38085
"2022","합계",동작구,사당1동,23009,0.79,29125
"2022","합계",동작구,사당3동,24189,0.92,26292
"2022","합계",동작구,사당4동,14185,0.38,37329
"2022","합계",동작구,사당5동,14434,0.57,25323
"2022","합계",동작구,대방동,37056,1.55,23907
"2022","합계",동작구,신대방1동,25118,0.62,40513
"2022","합계",동작구,신대방2동,22445,1.03,21791
"2022","합계",동작구,흑석동,30694,1.68,18270
"2022","합계",동작구,노량진1동,32114,1.58,20325
"2022","합계",동작구,사당2동,28786,2.75,10468
"2022","합계",관악구,소계,501226,29.57,16950
"2022","합계",관악구,보라매동,24660,0.76,32447
"2022","합계",관악구,청림동,15005,0.30,50017
"2022","합계",관악구,행운동,29636,0.72,41161
"2022","합계",관악구,낙성대동,17928,2.27,7898
"2022","합계",관악구,중앙동,15685,0.39,40218
"2022","합계",관악구,인헌동,26119,1.08,24184
"2022","합계",관악구,남현동,18163,3.27,5554
"2022","합계",관악구,서원동,23511,0.65,36171
"2022","합계",관악구,신원동,18620,0.55,33855
"2022","합계",관악구,서림동,24361,0.99,24607
"2022","합계",관악구,신사동,24719,0.64,38623
"2022","합계",관악구,신림동,23877,0.54,44217
"2022","합계",관악구,난향동,15050,0.80,18813
"2022","합계",관악구,조원동,20490,0.67,30582
"2022","합계",관악구,대학동,26301,8.30,3169
"2022","합계",관악구,은천동,33156,0.78,42508
"2022","합계",관악구,성현동,28830,0.68,42397
"2022","합계",관악구,청룡동,37132,1.18,31468
"2022","합계",관악구,난곡동,26679,0.96,27791
"2022","합계",관악구,삼성동,20642,2.66,7760
"2022","합계",관악구,미성동,30662,1.38,22219
"2022","합계",서초구,소계,408451,46.98,8694
"2022","합계",서초구,서초1동,20622,1.42,14523
"2022","합계",서초구,서초2동,26932,1.24,21719
"2022","합계",서초구,서초3동,32379,2.93,11051
"2022","합계",서초구,서초4동,30521,0.88,34683
"2022","합계",서초구,잠원동,26393,1.76,14996
"2022","합계",서초구,반포본동,292,1.01,289
"2022","합계",서초구,반포1동,34443,1.00,34443
"2022","합계",서초구,반포2동,15742,1.35,11661
"2022","합계",서초구,반포3동,22773,1.28,17791
"2022","합계",서초구,반포4동,19486,1.43,13627
"2022","합계",서초구,방배본동,20778,0.67,31012
"2022","합계",서초구,방배1동,16883,0.70,24119
"2022","합계",서초구,방배2동,18553,1.93,9613
"2022","합계",서초구,방배3동,17321,2.40,7217
"2022","합계",서초구,방배4동,23429,0.98,23907
"2022","합계",서초구,양재1동,42683,5.76,7410
"2022","합계",서초구,양재2동,21766,7.58,2872
"2022","합계",서초구,내곡동,17455,12.68,1377
"2022","합계",강남구,소계,534103,39.50,13522
"2022","합계",강남구,신사동,15876,1.89,8400
"2022","합계",강남구,개포3동,17382,1.24,14018
"2022","합계",강남구,논현1동,22080,1.25,17664
"2022","합계",강남구,논현2동,20814,1.47,14159
"2022","합계",강남구,삼성1동,12739,1.94,6566
"2022","합계",강남구,삼성2동,31062,1.24,25050
"2022","합계",강남구,대치1동,23846,0.79,30185
"2022","합계",강남구,대치4동,19491,0.73,26700
"2022","합계",강남구,역삼1동,35556,2.35,15130
"2022","합계",강남구,역삼2동,37269,1.15,32408
"2022","합계",강남구,도곡1동,21274,1.02,20857
"2022","합계",강남구,도곡2동,32846,1.02,32202
"2022","합계",강남구,개포1동,6922,1.27,5450
"2022","합계",강남구,개포4동,23639,1.49,15865
"2022","합계",강남구,일원본동,23015,2.58,8921
"2022","합계",강남구,일원1동,14987,0.92,16290
"2022","합계",강남구,수서동,14402,1.43,10071
"2022","합계",강남구,세곡동,43382,6.36,6821
"2022","합계",강남구,압구정동,25902,2.53,10238
"2022","합계",강남구,청담동,25489,2.33,10939
"2022","합계",강남구,대치2동,37098,2.00,18549
"2022","합계",강남구,개포2동,29032,2.51,11567
"2022","합계",송파구,소계,664514,33.88,19614
"2022","합계",송파구,풍납1동,12910,0.77,16766
"2022","합계",송파구,풍납2동,24426,1.59,15362
"2022","합계",송파구,거여1동,12255,0.51,24029
"2022","합계",송파구,거여2동,23745,0.53,44802
"2022","합계",송파구,마천1동,18618,0.58,32100
"2022","합계",송파구,마천2동,18150,0.89,20393
"2022","합계",송파구,방이1동,15460,0.50,30920
"2022","합계",송파구,방이2동,26354,0.80,32943
"2022","합계",송파구,오륜동,17804,3.17,5616
"2022","합계",송파구,오금동,38037,1.65,23053
"2022","합계",송파구,송파1동,24008,0.79,30390
"2022","합계",송파구,송파2동,18947,0.53,35749
"2022","합계",송파구,석촌동,31602,0.95,33265
"2022","합계",송파구,삼전동,29912,0.95,31486
"2022","합계",송파구,가락본동,25883,1.13,22905
"2022","합계",송파구,가락1동,27521,1.34,20538
"2022","합계",송파구,가락2동,31670,0.96,32990
"2022","합계",송파구,문정1동,19916,0.56,35564
"2022","합계",송파구,문정2동,28841,2.20,13110
"2022","합계",송파구,잠실본동,28358,0.94,30168
"2022","합계",송파구,잠실4동,21223,1.56,13604
"2022","합계",송파구,잠실6동,16713,2.79,5990
"2022","합계",송파구,잠실7동,9427,0.60,15712
"2022","합계",송파구,잠실2동,34876,2.18,15998
"2022","합계",송파구,잠실3동,34143,1.49,22915
"2022","합계",송파구,장지동,29102,1.37,21242
"2022","합계",송파구,위례동,44613,2.55,17495
"2022","합계",강동구,소계,464037,24.59,18871
"2022","합계",강동구,명일1동,25641,0.61,42034
"2022","합계",강동구,명일2동,17327,0.97,17863
"2022","합계",강동구,고덕1동,23919,1.73,13826
"2022","합계",강동구,고덕2동,22764,2.01,11325
"2022","합계",강동구,암사2동,15069,1.18,12770
"2022","합계",강동구,암사3동,17481,2.51,6965
"2022","합계",강동구,천호1동,26670,0.71,37563
"2022","합계",강동구,천호3동,26679,0.79,33771
"2022","합계",강동구,성내1동,19900,0.58,34310
"2022","합계",강동구,성내2동,23528,0.67,35116
"2022","합계",강동구,성내3동,23071,0.71,32494
"2022","합계",강동구,둔촌1동,73,0.92,79
"2022","합계",강동구,둔촌2동,24277,0.98,24772
"2022","합계",강동구,암사1동,34271,1.02,33599
"2022","합계",강동구,천호2동,33825,1.57,21545
"2022","합계",강동구,길동,45374,2.17,20910
"2022","합계",강동구,강일동,33057,2.26,14627
"2022","합계",강동구,상일1동,39178,2.65,14784
"2022","합계",강동구,상일2동,11933,0.54,22098
