연번,수신일시,현재주차차량수
1406239,2021-11-10 00:31:26,64
1273241,2021-11-10 00:31:26,74
1567373,2021-11-10 00:31:26,2
1473187,2021-11-10 00:31:26,0
1473526,2021-11-10 00:31:26,0
1473758,2021-11-10 00:31:26,0
1589043,2021-11-10 00:31:26,0
1441378,2021-11-10 00:31:26,0
173880,2021-11-10 00:31:26,1
1441348,2021-11-10 00:31:26,0
1911874,2021-11-10 00:31:26,0
1871569,2021-11-10 00:31:26,36
1566973,2021-11-10 00:31:26,0
1568617,2021-11-10 00:31:26,9
1570437,2021-11-10 00:31:26,0
1568192,2021-11-10 00:31:26,0
1473884,2021-11-10 00:31:26,0
173874,2021-11-10 00:31:27,149
1247675,2021-11-10 00:31:27,94
173686,2021-11-10 00:31:27,154
173740,2021-11-10 00:31:27,146
1370100,2021-11-10 00:31:27,44
173750,2021-11-10 00:31:27,17
173591,2021-11-10 00:31:27,132
1473903,2021-11-10 00:31:27,0
1473900,2021-11-10 00:31:27,0
1140911,2021-11-10 00:31:27,7
173488,2021-11-10 00:31:27,47
1583920,2021-11-10 00:31:28,31
1588333,2021-11-10 00:31:28,17
173874,2021-11-10 00:31:28,149
1247675,2021-11-10 00:31:28,94
173193,2021-11-10 00:31:28,67
173686,2021-11-10 00:31:29,154
173740,2021-11-10 00:31:29,146
1370100,2021-11-10 00:31:29,44
173750,2021-11-10 00:31:29,17
173591,2021-11-10 00:31:29,132
673195,2021-11-10 00:31:29,50
1042402,2021-11-10 00:31:29,32
173468,2021-11-10 00:31:29,111
1432682,2021-11-10 00:31:29,170
1364468,2021-11-10 00:31:29,145
173359,2021-11-10 00:31:29,35
173472,2021-11-10 00:31:29,80
1441353,2021-11-10 00:31:29,24
173534,2021-11-10 00:31:29,21
1441342,2021-11-10 00:31:29,72
689611,2021-11-10 00:31:29,132
1042410,2021-11-10 00:31:29,69
1364466,2021-11-10 00:31:29,22
744921,2021-11-10 00:31:29,113
1042421,2021-11-10 00:31:29,55
173437,2021-11-10 00:31:29,164
897368,2021-11-10 00:31:29,0
862823,2021-11-10 00:31:29,11
173499,2021-11-10 00:31:29,3
960162,2021-11-10 00:31:29,122
1579983,2021-11-10 00:31:29,0
1364472,2021-11-10 00:31:29,86
1033754,2021-11-10 00:31:29,74
1042406,2021-11-10 00:31:29,6
1042405,2021-11-10 00:31:29,67
1033125,2021-11-10 00:31:29,4
766536,2021-11-10 00:31:29,58
984489,2021-11-10 00:31:29,26
737803,2021-11-10 00:31:29,196
812056,2021-11-10 00:31:29,26
795976,2021-11-10 00:31:29,72
1910611,2021-11-10 00:31:29,3
1583339,2021-11-10 00:31:29,1
1040225,2021-11-10 00:31:29,29
173440,2021-11-10 00:31:29,20
1588964,2021-11-10 00:31:30,96
972221,2021-11-10 00:31:30,54
173877,2021-11-10 00:31:30,68
1415438,2021-11-10 00:31:30,372
765820,2021-11-10 00:31:30,86
1816135,2021-11-10 00:31:30,8
816771,2021-11-10 00:31:30,3
816782,2021-11-10 00:31:30,21
1056837,2021-11-10 00:31:30,10
1425290,2021-11-10 00:31:30,8
788447,2021-11-10 00:31:30,268
172912,2021-11-10 00:31:30,33
1247678,2021-11-10 00:31:30,146
744925,2021-11-10 00:31:30,184
173874,2021-11-10 00:31:30,149
1585128,2021-11-10 00:31:30,14
808595,2021-11-10 00:31:30,42
990163,2021-11-10 00:31:30,41
899187,2021-11-10 00:31:30,72
1247675,2021-11-10 00:31:30,94
173776,2021-11-10 00:31:30,6
1434455,2021-11-10 00:31:30,48
173885,2021-11-10 00:31:30,80
173582,2021-11-10 00:31:30,56
173686,2021-11-10 00:31:30,154
700094,2021-11-10 00:31:30,106
173754,2021-11-10 00:31:30,0
792654,2021-11-10 00:31:30,0
996492,2021-11-10 00:31:30,3
805691,2021-11-10 00:31:30,0
1587127,2021-11-10 00:31:30,105
173740,2021-11-10 00:31:30,146
949857,2021-11-10 00:31:30,67
764573,2021-11-10 00:31:30,21
1021034,2021-11-10 00:31:30,52
1441370,2021-11-10 00:31:30,0
173447,2021-11-10 00:31:30,10
173474,2021-11-10 00:31:30,23
173810,2021-11-10 00:31:30,13
1441360,2021-11-10 00:31:30,56
739990,2021-11-10 00:31:30,0
817981,2021-11-10 00:31:30,0
1580685,2021-11-10 00:31:30,70
885057,2021-11-10 00:31:30,10
739989,2021-11-10 00:31:30,394
688450,2021-11-10 00:31:30,99
773255,2021-11-10 00:31:30,3
761224,2021-11-10 00:31:30,0
1581248,2021-11-10 00:31:30,21
968483,2021-11-10 00:31:30,103
1581443,2021-11-10 00:31:30,81
1583603,2021-11-10 00:31:30,51
1372128,2021-11-10 00:31:30,34
767065,2021-11-10 00:31:30,0
173389,2021-11-10 00:31:30,0
673439,2021-11-10 00:31:30,0
769289,2021-11-10 00:31:30,2
690231,2021-11-10 00:31:30,191
1428079,2021-11-10 00:31:30,39
744920,2021-11-10 00:31:30,102
1434625,2021-11-10 00:31:30,91
173821,2021-11-10 00:31:30,64
1441362,2021-11-10 00:31:30,134
662512,2021-11-10 00:31:31,70
832678,2021-11-10 00:31:31,27
1370100,2021-11-10 00:31:31,44
1029107,2021-11-10 00:31:31,617
1380218,2021-11-10 00:31:31,159
173701,2021-11-10 00:31:31,77
1051101,2021-11-10 00:31:31,568
173750,2021-11-10 00:31:31,17
866663,2021-11-10 00:31:31,14
1113401,2021-11-10 00:31:31,167
668831,2021-11-10 00:31:31,488
1495593,2021-11-10 00:31:31,30
1569183,2021-11-10 00:31:31,1
173591,2021-11-10 00:31:31,132
1568792,2021-11-10 00:31:31,0
1496178,2021-11-10 00:31:31,0
1366393,2021-11-10 00:31:31,146
1495622,2021-11-10 00:31:31,1
1495568,2021-11-10 00:31:31,0
1565220,2021-11-10 00:31:31,0
989647,2021-11-10 00:31:31,12
1576989,2021-11-10 00:31:31,10
1910369,2021-11-10 00:31:31,59
1892054,2021-11-10 00:31:31,3
173573,2021-11-10 00:31:31,22
1406239,2021-11-10 00:31:31,64
1823658,2021-11-10 00:31:31,148
1473187,2021-11-10 00:31:31,0
1567373,2021-11-10 00:31:31,2
1473526,2021-11-10 00:31:31,0
1589043,2021-11-10 00:31:31,0
1473758,2021-11-10 00:31:31,0
1441378,2021-11-10 00:31:31,0
808785,2021-11-10 00:31:31,153
173880,2021-11-10 00:31:31,1
1441348,2021-11-10 00:31:31,0
1911874,2021-11-10 00:31:31,0
1871569,2021-11-10 00:31:31,36
1566973,2021-11-10 00:31:31,0
1568192,2021-11-10 00:31:31,0
1568617,2021-11-10 00:31:31,9
1570437,2021-11-10 00:31:31,0
1570038,2021-11-10 00:31:31,0
1495954,2021-11-10 00:31:31,0
1495596,2021-11-10 00:31:31,4
1495594,2021-11-10 00:31:31,16
1495580,2021-11-10 00:31:31,0
1495566,2021-11-10 00:31:31,64
1495386,2021-11-10 00:31:31,0
1570185,2021-11-10 00:31:31,0
1495680,2021-11-10 00:31:31,1
1568804,2021-11-10 00:31:31,0
1495562,2021-11-10 00:31:31,164
1566024,2021-11-10 00:31:31,1
744822,2021-11-10 00:31:31,627
1448316,2021-11-10 00:31:31,34
1434470,2021-11-10 00:31:31,301
798382,2021-11-10 00:31:31,85
1273241,2021-11-10 00:31:31,74
1473903,2021-11-10 00:31:31,0
1473900,2021-11-10 00:31:31,0
173488,2021-11-10 00:31:32,47
173874,2021-11-10 00:31:32,149
1247675,2021-11-10 00:31:32,94
173686,2021-11-10 00:31:32,154
173740,2021-11-10 00:31:32,146
172149,2021-11-10 00:31:32,1347
1370100,2021-11-10 00:31:32,44
1030828,2021-11-10 00:31:32,57
173750,2021-11-10 00:31:32,159
1473884,2021-11-10 00:31:32,0
1140911,2021-11-10 00:31:32,7
173591,2021-11-10 00:31:33,132
690243,2021-11-10 00:31:33,179
173750,2021-11-10 00:31:33,17
1145779,2021-11-10 00:31:33,50
1113282,2021-11-10 00:31:33,72
173874,2021-11-10 00:31:34,149
1247675,2021-11-10 00:31:34,94
1579983,2021-11-10 00:31:34,0
173686,2021-11-10 00:31:34,154
173740,2021-11-10 00:31:34,146
1370100,2021-11-10 00:31:34,44
173750,2021-11-10 00:31:34,159
1113282,2021-11-10 00:31:34,47
173591,2021-11-10 00:31:34,132
673195,2021-11-10 00:31:34,50
173359,2021-11-10 00:31:34,35
173472,2021-11-10 00:31:34,80
1364472,2021-11-10 00:31:34,86
1042402,2021-11-10 00:31:34,32
173534,2021-11-10 00:31:34,21
1033754,2021-11-10 00:31:34,74
173468,2021-11-10 00:31:34,111
1441342,2021-11-10 00:31:34,72
689611,2021-11-10 00:31:34,132
1042410,2021-11-10 00:31:34,69
1364466,2021-11-10 00:31:34,22
744921,2021-11-10 00:31:34,113
1042406,2021-11-10 00:31:34,6
1042405,2021-11-10 00:31:34,67
1042421,2021-11-10 00:31:34,55
766536,2021-11-10 00:31:34,58
984489,2021-11-10 00:31:34,26
1033125,2021-11-10 00:31:34,4
173437,2021-11-10 00:31:34,164
737803,2021-11-10 00:31:34,196
812056,2021-11-10 00:31:34,26
1910611,2021-11-10 00:31:34,3
795976,2021-11-10 00:31:34,72
862823,2021-11-10 00:31:34,11
897368,2021-11-10 00:31:34,0
1583339,2021-11-10 00:31:34,1
1040225,2021-11-10 00:31:34,29
173440,2021-11-10 00:31:34,20
173499,2021-11-10 00:31:34,3
1364468,2021-11-10 00:31:34,145
1441353,2021-11-10 00:31:34,24
173750,2021-11-10 00:31:35,17
767065,2021-11-10 00:31:35,0
173447,2021-11-10 00:31:35,10
173389,2021-11-10 00:31:35,0
1441370,2021-11-10 00:31:35,0
173474,2021-11-10 00:31:35,23
173810,2021-11-10 00:31:35,13
739990,2021-11-10 00:31:35,0
1441360,2021-11-10 00:31:35,56
673439,2021-11-10 00:31:35,0
817981,2021-11-10 00:31:35,0
739989,2021-11-10 00:31:35,393
1580685,2021-11-10 00:31:35,70
885057,2021-11-10 00:31:35,10
688450,2021-11-10 00:31:35,99
769289,2021-11-10 00:31:35,2
1428079,2021-11-10 00:31:35,39
773255,2021-11-10 00:31:35,3
1581248,2021-11-10 00:31:35,21
690231,2021-11-10 00:31:35,191
761224,2021-11-10 00:31:35,0
1581443,2021-11-10 00:31:35,81
744920,2021-11-10 00:31:35,102
1434625,2021-11-10 00:31:35,91
1583603,2021-11-10 00:31:35,51
173821,2021-11-10 00:31:35,64
1588964,2021-11-10 00:31:35,134
1372128,2021-11-10 00:31:35,34
1441362,2021-11-10 00:31:35,134
173877,2021-11-10 00:31:35,68
972221,2021-11-10 00:31:35,54
1816135,2021-11-10 00:31:35,8
1415438,2021-11-10 00:31:35,372
765820,2021-11-10 00:31:35,86
816771,2021-11-10 00:31:35,3
816782,2021-11-10 00:31:35,21
1056837,2021-11-10 00:31:35,10
1425290,2021-11-10 00:31:35,8
1247678,2021-11-10 00:31:35,146
172912,2021-11-10 00:31:35,33
788447,2021-11-10 00:31:35,268
744925,2021-11-10 00:31:35,184
1585128,2021-11-10 00:31:35,14
808595,2021-11-10 00:31:35,42
990163,2021-11-10 00:31:35,41
1434455,2021-11-10 00:31:35,48
173776,2021-11-10 00:31:35,6
899187,2021-11-10 00:31:35,72
173582,2021-11-10 00:31:35,56
173885,2021-11-10 00:31:35,80
173754,2021-11-10 00:31:35,0
792654,2021-11-10 00:31:35,0
700094,2021-11-10 00:31:35,106
173521,2021-11-10 00:31:35,61
996492,2021-11-10 00:31:35,3
1587127,2021-11-10 00:31:35,105
764573,2021-11-10 00:31:35,21
173874,2021-11-10 00:31:36,149
1247675,2021-11-10 00:31:36,94
1577279,2021-11-10 00:31:36,12
173686,2021-11-10 00:31:36,154
173528,2021-11-10 00:31:36,36
1580112,2021-11-10 00:31:36,75
173740,2021-11-10 00:31:36,146
1370100,2021-11-10 00:31:36,44
173750,2021-11-10 00:31:36,17
173591,2021-11-10 00:31:36,132
805691,2021-11-10 00:31:36,0
949857,2021-11-10 00:31:36,67
1021034,2021-11-10 00:31:36,52
1029107,2021-11-10 00:31:36,617
662512,2021-11-10 00:31:36,70
173701,2021-11-10 00:31:36,77
832678,2021-11-10 00:31:36,27
1380218,2021-11-10 00:31:36,159
1051101,2021-11-10 00:31:36,568
1113401,2021-11-10 00:31:36,167
866663,2021-11-10 00:31:36,14
668831,2021-11-10 00:31:36,488
1568792,2021-11-10 00:31:36,0
1496178,2021-11-10 00:31:36,0
1495593,2021-11-10 00:31:36,30
1570038,2021-11-10 00:31:36,0
1569183,2021-11-10 00:31:36,1
1495594,2021-11-10 00:31:36,16
1495954,2021-11-10 00:31:36,0
1495596,2021-11-10 00:31:36,4
1495566,2021-11-10 00:31:36,64
1495580,2021-11-10 00:31:36,0
1570185,2021-11-10 00:31:36,0
1495386,2021-11-10 00:31:36,0
1495680,2021-11-10 00:31:36,1
1495622,2021-11-10 00:31:36,1
173698,2021-11-10 00:31:36,72
1495568,2021-11-10 00:31:36,0
1495562,2021-11-10 00:31:36,164
1568804,2021-11-10 00:31:36,0
1565220,2021-11-10 00:31:36,0
989647,2021-11-10 00:31:36,12
1566024,2021-11-10 00:31:36,1
1576989,2021-11-10 00:31:36,10
1448316,2021-11-10 00:31:36,34
744822,2021-11-10 00:31:36,627
173573,2021-11-10 00:31:36,22
1434470,2021-11-10 00:31:36,301
1910369,2021-11-10 00:31:36,59
1823658,2021-11-10 00:31:36,148
1273241,2021-11-10 00:31:36,74
798382,2021-11-10 00:31:36,85
1406239,2021-11-10 00:31:36,64
1473187,2021-11-10 00:31:36,0
1473526,2021-11-10 00:31:36,0
1473758,2021-11-10 00:31:36,0
1567373,2021-11-10 00:31:36,2
1589043,2021-11-10 00:31:36,0
1441348,2021-11-10 00:31:36,0
1441378,2021-11-10 00:31:36,0
1911874,2021-11-10 00:31:36,0
173880,2021-11-10 00:31:36,1
1871569,2021-11-10 00:31:36,36
1566973,2021-11-10 00:31:36,0
1568192,2021-11-10 00:31:36,0
1473903,2021-11-10 00:31:36,0
1473900,2021-11-10 00:31:36,0
1568617,2021-11-10 00:31:36,9
1570437,2021-11-10 00:31:36,0
1473884,2021-11-10 00:31:36,0
172149,2021-11-10 00:31:37,1348
173874,2021-11-10 00:31:37,149
173488,2021-11-10 00:31:37,47
1140911,2021-11-10 00:31:37,7
172550,2021-11-10 00:31:37,51
1247675,2021-11-10 00:31:38,94
1583920,2021-11-10 00:31:38,31
173686,2021-11-10 00:31:38,154
173740,2021-11-10 00:31:38,146
1370100,2021-11-10 00:31:38,44
173750,2021-11-10 00:31:38,17
173591,2021-11-10 00:31:38,132
173359,2021-11-10 00:31:39,35
1364472,2021-11-10 00:31:39,86
1033754,2021-11-10 00:31:39,74
744921,2021-11-10 00:31:39,113
173874,2021-11-10 00:31:39,149
1247675,2021-11-10 00:31:39,94
1030828,2021-11-10 00:31:39,57
173686,2021-11-10 00:31:39,154
673195,2021-11-10 00:31:39,50
1364468,2021-11-10 00:31:39,145
173472,2021-11-10 00:31:39,80
173534,2021-11-10 00:31:39,21
1441353,2021-11-10 00:31:39,24
173468,2021-11-10 00:31:39,111
1441342,2021-11-10 00:31:39,72
689611,2021-11-10 00:31:39,132
1042421,2021-11-10 00:31:39,55
766536,2021-11-10 00:31:39,58
173437,2021-11-10 00:31:39,164
737803,2021-11-10 00:31:39,196
897368,2021-11-10 00:31:39,0
1910611,2021-11-10 00:31:39,3
812056,2021-11-10 00:31:39,26
862823,2021-11-10 00:31:39,11
173499,2021-11-10 00:31:39,3
1579983,2021-11-10 00:31:39,0
1042402,2021-11-10 00:31:39,32
1042410,2021-11-10 00:31:39,69
1042405,2021-11-10 00:31:39,67
1364466,2021-11-10 00:31:39,22
1042406,2021-11-10 00:31:39,6
1033125,2021-11-10 00:31:39,4
984489,2021-11-10 00:31:39,26
795976,2021-11-10 00:31:39,72
1583339,2021-11-10 00:31:39,1
1040225,2021-11-10 00:31:39,29
173440,2021-11-10 00:31:39,20
173740,2021-11-10 00:31:40,146
690243,2021-11-10 00:31:40,179
739990,2021-11-10 00:31:40,0
1370100,2021-11-10 00:31:40,44
739989,2021-11-10 00:31:40,393
173750,2021-11-10 00:31:40,17
1428079,2021-11-10 00:31:40,39
173591,2021-11-10 00:31:40,132
173447,2021-11-10 00:31:40,10
173389,2021-11-10 00:31:40,0
173474,2021-11-10 00:31:40,23
767065,2021-11-10 00:31:40,0
1441360,2021-11-10 00:31:40,56
173810,2021-11-10 00:31:40,13
817981,2021-11-10 00:31:40,0
960162,2021-11-10 00:31:40,122
885057,2021-11-10 00:31:40,10
769289,2021-11-10 00:31:40,2
688450,2021-11-10 00:31:40,99
773255,2021-11-10 00:31:40,3
1581248,2021-11-10 00:31:40,21
1425400,2021-11-10 00:31:40,583
690231,2021-11-10 00:31:40,191
1581443,2021-11-10 00:31:40,81
1583603,2021-11-10 00:31:40,51
1434625,2021-11-10 00:31:40,91
1588964,2021-11-10 00:31:40,96
972221,2021-11-10 00:31:40,54
1816135,2021-11-10 00:31:40,8
765820,2021-11-10 00:31:40,86
816771,2021-11-10 00:31:40,3
1425290,2021-11-10 00:31:40,8
1056837,2021-11-10 00:31:40,10
788447,2021-11-10 00:31:40,268
1247678,2021-11-10 00:31:40,146
808595,2021-11-10 00:31:40,42
899187,2021-11-10 00:31:40,72
990163,2021-11-10 00:31:40,41
1434455,2021-11-10 00:31:40,48
173776,2021-11-10 00:31:40,6
173885,2021-11-10 00:31:40,80
173754,2021-11-10 00:31:40,0
700094,2021-11-10 00:31:40,106
173582,2021-11-10 00:31:40,56
1587127,2021-11-10 00:31:40,105
792654,2021-11-10 00:31:40,0
805691,2021-11-10 00:31:40,0
949857,2021-11-10 00:31:40,67
1441370,2021-11-10 00:31:40,0
673439,2021-11-10 00:31:40,0
1580685,2021-11-10 00:31:40,70
761224,2021-11-10 00:31:40,0
744920,2021-11-10 00:31:40,102
173821,2021-11-10 00:31:40,64
1372128,2021-11-10 00:31:40,34
173877,2021-11-10 00:31:40,68
1441362,2021-11-10 00:31:40,134
1415438,2021-11-10 00:31:40,372
816782,2021-11-10 00:31:40,21
172912,2021-11-10 00:31:40,33
744925,2021-11-10 00:31:40,184
1585128,2021-11-10 00:31:40,14
996492,2021-11-10 00:31:40,3
173874,2021-11-10 00:31:41,149
1247675,2021-11-10 00:31:41,94
173686,2021-11-10 00:31:41,154
173740,2021-11-10 00:31:41,146
1370100,2021-11-10 00:31:41,44
764573,2021-11-10 00:31:41,21
662512,2021-11-10 00:31:41,70
832678,2021-11-10 00:31:41,27
1021034,2021-11-10 00:31:41,52
1380218,2021-11-10 00:31:41,159
1029107,2021-11-10 00:31:41,617
1565220,2021-11-10 00:31:41,0
1570185,2021-11-10 00:31:41,0
1495562,2021-11-10 00:31:41,164
1576989,2021-11-10 00:31:41,10
1566024,2021-11-10 00:31:41,1
173573,2021-11-10 00:31:41,22
1823658,2021-11-10 00:31:41,148
744822,2021-11-10 00:31:41,627
1273241,2021-11-10 00:31:41,74
1567373,2021-11-10 00:31:41,2
1473526,2021-11-10 00:31:41,0
1473187,2021-11-10 00:31:41,0
1589043,2021-11-10 00:31:41,0
1473758,2021-11-10 00:31:41,0
1570437,2021-11-10 00:31:41,0
173701,2021-11-10 00:31:41,77
866663,2021-11-10 00:31:41,14
1051101,2021-11-10 00:31:41,568
1113401,2021-11-10 00:31:41,167
668831,2021-11-10 00:31:41,488
1495593,2021-11-10 00:31:41,30
1568792,2021-11-10 00:31:41,0
1570038,2021-11-10 00:31:41,0
1496178,2021-11-10 00:31:41,0
1569183,2021-11-10 00:31:41,1
1495954,2021-11-10 00:31:41,0
1495594,2021-11-10 00:31:41,16
1495580,2021-11-10 00:31:41,0
1495566,2021-11-10 00:31:41,64
1495680,2021-11-10 00:31:41,1
1495596,2021-11-10 00:31:41,4
1495386,2021-11-10 00:31:41,0
1495622,2021-11-10 00:31:41,1
1568804,2021-11-10 00:31:41,0
1495568,2021-11-10 00:31:41,0
989647,2021-11-10 00:31:41,12
1448316,2021-11-10 00:31:41,34
1434470,2021-11-10 00:31:41,301
1910369,2021-11-10 00:31:41,59
798382,2021-11-10 00:31:41,85
1406239,2021-11-10 00:31:41,64
1441378,2021-11-10 00:31:41,0
173880,2021-11-10 00:31:41,1
1441348,2021-11-10 00:31:41,0
1566973,2021-11-10 00:31:41,0
1911874,2021-11-10 00:31:41,0
1871569,2021-11-10 00:31:41,36
1568617,2021-11-10 00:31:41,9
1568192,2021-11-10 00:31:41,0
173750,2021-11-10 00:31:42,17
173591,2021-11-10 00:31:42,132
740805,2021-11-10 00:31:42,15
172149,2021-11-10 00:31:42,1352
1473884,2021-11-10 00:31:42,0
173488,2021-11-10 00:31:42,47
172178,2021-11-10 00:31:42,71
1025695,2021-11-10 00:31:42,100
1473903,2021-11-10 00:31:42,0
1473900,2021-11-10 00:31:42,0
1140911,2021-11-10 00:31:42,7
1448769,2021-11-10 00:31:43,84
172530,2021-11-10 00:31:43,44
173874,2021-11-10 00:31:43,149
1247675,2021-11-10 00:31:43,94
173686,2021-11-10 00:31:43,154
173740,2021-11-10 00:31:43,146
1370100,2021-11-10 00:31:43,44
173750,2021-11-10 00:31:43,159
1113282,2021-11-10 00:31:44,73
173591,2021-11-10 00:31:44,132
173750,2021-11-10 00:31:44,17
1364468,2021-11-10 00:31:44,145
1364472,2021-11-10 00:31:44,86
1416258,2021-11-10 00:31:44,45
1911904,2021-11-10 00:31:44,44
1579983,2021-11-10 00:31:44,0
673195,2021-11-10 00:31:44,50
173472,2021-11-10 00:31:44,80
1441353,2021-11-10 00:31:44,24
173534,2021-11-10 00:31:44,21
1441342,2021-11-10 00:31:44,72
1425400,2021-11-10 00:31:44,583
689611,2021-11-10 00:31:44,132
173468,2021-11-10 00:31:44,111
1033754,2021-11-10 00:31:44,74
744921,2021-11-10 00:31:44,113
1364466,2021-11-10 00:31:44,22
1042406,2021-11-10 00:31:44,6
1042405,2021-11-10 00:31:44,67
172218,2021-11-10 00:31:44,25
766536,2021-11-10 00:31:44,58
1033125,2021-11-10 00:31:44,4
737803,2021-11-10 00:31:44,196
862823,2021-11-10 00:31:44,11
812056,2021-11-10 00:31:44,26
1583339,2021-11-10 00:31:44,1
1040225,2021-11-10 00:31:44,29
173440,2021-11-10 00:31:44,20
173499,2021-11-10 00:31:44,3
1441370,2021-11-10 00:31:44,0
173359,2021-11-10 00:31:44,35
1042402,2021-11-10 00:31:44,32
1042410,2021-11-10 00:31:44,69
1042421,2021-11-10 00:31:44,55
173437,2021-11-10 00:31:44,164
984489,2021-11-10 00:31:44,26
897368,2021-11-10 00:31:44,0
1910611,2021-11-10 00:31:44,3
795976,2021-11-10 00:31:44,72
173874,2021-11-10 00:31:45,149
1247675,2021-11-10 00:31:45,94
173686,2021-11-10 00:31:45,154
173740,2021-11-10 00:31:45,146
1370100,2021-11-10 00:31:45,44
173750,2021-11-10 00:31:45,10
173591,2021-11-10 00:31:45,132
172178,2021-11-10 00:31:45,71
173447,2021-11-10 00:31:45,10
173389,2021-11-10 00:31:45,0
767065,2021-11-10 00:31:45,0
173810,2021-11-10 00:31:45,13
173474,2021-11-10 00:31:45,23
1441360,2021-11-10 00:31:45,56
673439,2021-11-10 00:31:45,0
739990,2021-11-10 00:31:45,0
817981,2021-11-10 00:31:45,0
885057,2021-11-10 00:31:45,10
739989,2021-11-10 00:31:45,393
769289,2021-11-10 00:31:45,2
1580685,2021-11-10 00:31:45,70
688450,2021-11-10 00:31:45,99
773255,2021-11-10 00:31:45,3
1428079,2021-11-10 00:31:45,39
761224,2021-11-10 00:31:45,0
690231,2021-11-10 00:31:45,191
1581443,2021-11-10 00:31:45,81
1581248,2021-11-10 00:31:45,21
744920,2021-11-10 00:31:45,102
1583603,2021-11-10 00:31:45,51
1434625,2021-11-10 00:31:45,91
1588964,2021-11-10 00:31:45,96
173821,2021-11-10 00:31:45,64
1372128,2021-11-10 00:31:45,34
173877,2021-11-10 00:31:45,68
1441362,2021-11-10 00:31:45,134
972221,2021-11-10 00:31:45,54
1415438,2021-11-10 00:31:45,372
1816135,2021-11-10 00:31:45,8
765820,2021-11-10 00:31:45,86
816771,2021-11-10 00:31:45,3
816782,2021-11-10 00:31:45,21
1425290,2021-11-10 00:31:45,8
1056837,2021-11-10 00:31:45,10
788447,2021-11-10 00:31:45,268
172912,2021-11-10 00:31:45,33
1247678,2021-11-10 00:31:45,146
744925,2021-11-10 00:31:45,184
1585128,2021-11-10 00:31:45,14
808595,2021-11-10 00:31:45,42
990163,2021-11-10 00:31:45,41
899187,2021-11-10 00:31:45,72
1434455,2021-11-10 00:31:45,48
173776,2021-11-10 00:31:45,6
173885,2021-11-10 00:31:45,80
173754,2021-11-10 00:31:45,0
700094,2021-11-10 00:31:45,106
173582,2021-11-10 00:31:45,56
792654,2021-11-10 00:31:45,0
996492,2021-11-10 00:31:45,3
1587127,2021-11-10 00:31:45,105
805691,2021-11-10 00:31:45,0
949857,2021-11-10 00:31:45,67
764573,2021-11-10 00:31:45,21
173750,2021-11-10 00:31:46,17
172580,2021-11-10 00:31:46,74
1030828,2021-11-10 00:31:46,57
662512,2021-11-10 00:31:46,70
832678,2021-11-10 00:31:46,27
1021034,2021-11-10 00:31:46,52
1029107,2021-11-10 00:31:46,617
173701,2021-11-10 00:31:46,77
1380218,2021-11-10 00:31:46,159
866663,2021-11-10 00:31:46,14
1051101,2021-11-10 00:31:46,568
668831,2021-11-10 00:31:46,488
1113401,2021-11-10 00:31:46,167
1568792,2021-11-10 00:31:46,0
1495593,2021-11-10 00:31:46,30
1570038,2021-11-10 00:31:46,0
1496178,2021-11-10 00:31:46,0
1495954,2021-11-10 00:31:46,0
1569183,2021-11-10 00:31:46,1
1495594,2021-11-10 00:31:46,16
1495596,2021-11-10 00:31:46,4
1495580,2021-11-10 00:31:46,0
1495386,2021-11-10 00:31:46,0
1495566,2021-11-10 00:31:46,64
1495622,2021-11-10 00:31:46,1
1495680,2021-11-10 00:31:46,1
1570185,2021-11-10 00:31:46,0
1565220,2021-11-10 00:31:46,0
1495568,2021-11-10 00:31:46,0
1568804,2021-11-10 00:31:46,0
1495562,2021-11-10 00:31:46,164
1576989,2021-11-10 00:31:46,10
1566024,2021-11-10 00:31:46,1
989647,2021-11-10 00:31:46,12
1448316,2021-11-10 00:31:46,34
173573,2021-11-10 00:31:46,22
1910369,2021-11-10 00:31:46,59
1434470,2021-11-10 00:31:46,301
744822,2021-11-10 00:31:46,627
798382,2021-11-10 00:31:46,85
1823658,2021-11-10 00:31:46,148
1273241,2021-11-10 00:31:46,74
1406239,2021-11-10 00:31:46,64
1473187,2021-11-10 00:31:46,0
1567373,2021-11-10 00:31:46,2
1473526,2021-11-10 00:31:46,0
1473758,2021-11-10 00:31:46,0
1589043,2021-11-10 00:31:46,0
1441378,2021-11-10 00:31:46,0
173880,2021-11-10 00:31:46,1
1437012,2021-11-10 00:31:46,116
1441348,2021-11-10 00:31:46,0
1911874,2021-11-10 00:31:46,0
1871569,2021-11-10 00:31:46,36
1566973,2021-11-10 00:31:46,0
1568617,2021-11-10 00:31:46,9
1570437,2021-11-10 00:31:46,0
1568192,2021-11-10 00:31:46,0
1473903,2021-11-10 00:31:46,0
1473900,2021-11-10 00:31:46,0
1140911,2021-11-10 00:31:46,7
1473884,2021-11-10 00:31:46,0
173874,2021-11-10 00:31:47,149
690243,2021-11-10 00:31:47,179
1247675,2021-11-10 00:31:47,94
173686,2021-11-10 00:31:47,154
173740,2021-11-10 00:31:47,146
1370100,2021-11-10 00:31:47,44
173750,2021-11-10 00:31:47,17
173591,2021-11-10 00:31:47,132
172149,2021-11-10 00:31:47,1351
173488,2021-11-10 00:31:47,47
1449546,2021-11-10 00:31:47,66
1366791,2021-11-10 00:31:47,52
173874,2021-11-10 00:31:48,149
1247675,2021-11-10 00:31:49,94
173686,2021-11-10 00:31:49,154
